last_updated,percent_change_24h,percent_change_1h,price_usd,24h_volume_usd,percent_change_7d
1520462666,-6.4,1.18,10121.1,8779980000.0,-3.8
1520462966,-6.5,0.98,10111.0,8805210000.0,-3.89
1520463266,-6.56,0.86,10105.1,8836310000.0,-3.94
1520463567,-6.88,0.37,10072.1,8807710000.0,-4.25
1520463865,-7.33,-0.09,10025.9,8784330000.0,-4.69
1520464163,-7.41,-0.32,10015.8,8797800000.0,-4.78
1520464465,-7.51,-0.58,10008.8,8773720000.0,-4.85
1520465066,-7.99,-1.62,9960.42,8752680000.0,-5.3
1520465066,-7.99,-1.62,9960.42,8752680000.0,-5.3
1520465367,-8.26,-1.96,9932.23,8757360000.0,-5.56
1520465666,-7.95,-1.59,9966.29,8772480000.0,-5.23
1520465966,-7.84,-1.47,9981.12,8817440000.0,-5.09
1520466266,-7.61,-1.22,10006.4,8832830000.0,-4.84
1520466565,-7.59,-0.94,10009.5,8821440000.0,-4.81
1520467166,-8.03,-0.99,9965.57,8797910000.0,-5.22
1520467466,-8.17,-1.04,9951.44,8787430000.0,-5.35
1520467766,-7.65,-0.14,10008.6,8806810000.0,-4.81
1520468066,-7.66,0.01,10009.2,8830920000.0,-4.8
1520468066,-7.66,0.01,10009.2,8830920000.0,-4.8
1520468364,-7.66,0.24,10009.4,8840970000.0,-4.79
1520468666,-7.27,0.85,10054.1,8869610000.0,-4.36
1520468966,-7.04,1.13,10081.3,8886280000.0,-4.09
1520469266,-7.07,1.05,10079.7,8894410000.0,-4.09
1520469565,-7.07,1.04,10079.4,8889540000.0,-4.09
1520469866,-7.17,0.97,10073.3,8879060000.0,-4.13
1520470166,-7.44,0.68,10047.6,8867230000.0,-4.37
1520470466,-7.48,0.63,10048.4,8863370000.0,-4.35
1520470766,-7.56,0.54,10043.7,8876520000.0,-4.39
1520471066,-7.5,0.68,10054.4,8874390000.0,-4.28
1520471366,-7.34,0.74,10070.7,8895160000.0,-4.12
1520471666,-7.41,0.58,10069.5,8906540000.0,-4.13
1520471966,-7.19,0.68,10095.8,8909210000.0,-3.87
1520472266,-7.25,0.47,10092.9,8913020000.0,-3.89
1520472566,-7.25,0.37,10092.3,8914360000.0,-3.89
1520472866,-7.33,0.18,10087.0,8917370000.0,-3.94
1520473166,-7.81,-0.31,10034.9,8900260000.0,-4.44
1520473465,-8.34,-0.9,9978.13,8856030000.0,-4.98
1520473764,-8.71,-1.25,9936.05,8856620000.0,-5.38
1520474066,-8.68,-1.2,9935.61,8858410000.0,-5.38
1520474365,-8.62,-1.13,9942.64,8862900000.0,-5.31
1520474666,-9.01,-1.65,9895.45,8850960000.0,-5.77
1520474967,-9.31,-2.09,9860.21,8806080000.0,-6.11
1520475266,-9.72,-2.61,9811.49,8831950000.0,-6.57
1520475567,-9.83,-2.86,9796.57,8834390000.0,-6.72
1520475866,-10.13,-3.16,9759.24,8817500000.0,-7.07
1520476167,-10.38,-3.32,9729.26,8819170000.0,-7.36
1520476466,-10.58,-3.38,9705.45,8830010000.0,-7.58
1520476766,-10.33,-2.93,9728.71,8864970000.0,-7.35
1520477065,-10.03,-2.41,9760.31,8892800000.0,-7.05
1520477366,-9.73,-1.83,9790.36,8932610000.0,-6.76
1520477666,-9.82,-1.78,9776.77,8928380000.0,-6.89
1520477966,-9.99,-1.42,9755.95,8907820000.0,-7.08
1520478265,-10.25,-1.64,9727.24,8903840000.0,-7.35
1520478566,-10.18,-1.26,9732.71,8918120000.0,-7.3
1520478867,-10.19,-0.82,9728.72,8926390000.0,-7.34
1520479164,-10.2,-0.83,9727.51,8919820000.0,-7.34
1520479466,-10.08,-0.34,9736.89,8929930000.0,-7.25
1520479766,-9.91,-0.05,9750.9,8950500000.0,-7.11
1520480066,-9.94,-0.05,9747.71,8953820000.0,-7.14
1520480666,-10.03,-0.18,9731.76,8952930000.0,-7.28
1520480965,-10.01,-0.15,9734.16,8965030000.0,-7.26
1520480965,-10.01,-0.15,9734.16,8965030000.0,-7.26
1520481266,-10.08,-0.29,9724.83,8951890000.0,-7.34
1520481566,-10.73,-1.05,9653.89,8947850000.0,-8.01
1520481865,-10.67,-0.93,9658.18,8943060000.0,-7.97
1520482166,-10.65,-0.85,9658.01,8981390000.0,-7.97
1520482466,-10.44,-0.6,9679.06,8995690000.0,-7.78
1520482766,-10.44,-0.61,9677.99,9002120000.0,-7.79
1520483366,-10.26,-0.48,9691.13,9026170000.0,-7.68
1520483666,-9.75,0.05,9744.8,9064730000.0,-7.18
1520483966,-9.4,0.39,9776.12,9093830000.0,-6.89
1520483966,-9.4,0.39,9776.12,9093830000.0,-6.89
1520484267,-9.39,0.53,9773.36,9100610000.0,-6.93
1520484566,-9.24,0.75,9785.62,9098920000.0,-6.81
1520484866,-9.05,1.06,9802.38,9114920000.0,-6.66
1520485166,-8.79,1.39,9826.54,9124030000.0,-6.44
1520485466,-8.77,1.55,9825.13,9132980000.0,-6.47
1520485766,-8.78,1.49,9820.01,9126730000.0,-6.53
1520486065,-8.76,1.59,9821.65,9114940000.0,-6.53
1520486366,-8.65,1.44,9827.94,9103890000.0,-6.5
1520486663,-8.85,1.22,9806.14,9094570000.0,-6.71
1520486966,-8.85,0.93,9798.86,9074040000.0,-6.8
1520487266,-8.98,0.49,9780.51,9066310000.0,-7.0
1520487567,-8.65,0.49,9809.59,9072360000.0,-6.74
1520487866,-8.43,0.58,9827.69,9096440000.0,-6.59
1520488166,-8.1,0.68,9857.44,9117500000.0,-6.32
1520488466,-7.87,0.77,9876.66,9117970000.0,-6.16
1520488766,-7.89,0.63,9869.19,9121280000.0,-6.25
1520489066,-7.51,0.91,9905.08,9126650000.0,-5.93
1520489366,-7.48,0.84,9900.94,9143040000.0,-5.99
1520489666,-7.53,0.71,9887.55,9107120000.0,-6.14
1520489966,-7.46,0.78,9888.45,9081660000.0,-6.16
1520490266,-7.63,0.52,9860.2,9080410000.0,-6.45
1520490866,-7.34,0.64,9878.19,9140850000.0,-6.32
1520491166,-7.54,0.3,9855.09,9141310000.0,-6.56
1520491466,-7.63,0.03,9834.54,9124200000.0,-6.79
1520491765,-7.6,0.01,9837.67,9124900000.0,-6.76
1520491765,-7.6,0.01,9837.67,9124900000.0,-6.76
1520492065,-7.56,-0.22,9836.14,9151940000.0,-6.79
1520492365,-7.65,-0.53,9820.62,9125540000.0,-6.96
1520492667,-7.66,-0.79,9810.02,9092320000.0,-7.07
1520492966,-7.33,-0.39,9845.16,9117730000.0,-6.75
1520493266,-6.85,0.04,9887.36,9193850000.0,-6.37
1520493565,-6.55,0.34,9919.16,9228220000.0,-6.09
1520493867,-5.92,1.08,9979.84,9259540000.0,-5.53
1520494466,-5.43,1.69,10027.7,9303060000.0,-5.11
1520494466,-5.43,1.69,10027.7,9303060000.0,-5.11
1520508866,-5.1,-0.05,10072.9,9385280000.0,-5.69
1520686464,4.03,-0.76,9351.71,6488420000.0,-18.08
1520687066,3.76,-0.67,9348.98,6455600000.0,-18.12
1520687066,3.76,-0.67,9348.98,6455600000.0,-18.12
1520687367,3.57,-0.53,9348.23,6444710000.0,-18.13
1520687666,3.54,-0.5,9349.79,6435920000.0,-18.13
1520687966,3.23,-0.61,9330.92,6419920000.0,-18.3
1520688266,3.08,-0.62,9323.85,6409680000.0,-18.36
1520688566,3.21,-0.35,9341.73,6416560000.0,-18.22
1520688867,3.4,-0.01,9364.51,6427700000.0,-18.02
1520689167,3.43,0.1,9370.46,6419770000.0,-17.98
1520689466,3.26,-0.04,9357.3,6404740000.0,-18.1
1520689766,3.13,-0.11,9345.65,6386560000.0,-18.21
1520690366,3.15,0.04,9353.33,6383100000.0,-18.17
1520690366,3.15,0.04,9353.33,6383100000.0,-18.17
1520690666,3.11,0.02,9350.27,6376230000.0,-18.2
1520690966,3.63,0.58,9398.0,6402100000.0,-17.79
1520691266,4.19,1.17,9450.33,6460120000.0,-17.35
1520691566,4.51,1.5,9480.98,6479660000.0,-17.09
1520691866,4.58,1.56,9489.22,6474360000.0,-17.03
1520692166,4.74,1.66,9503.32,6463630000.0,-16.91
1520692466,4.72,1.65,9501.85,6447060000.0,-16.93
1520692766,4.62,1.52,9492.82,6420260000.0,-17.02
1520693366,4.47,1.36,9482.25,6403290000.0,-17.11
1520693665,4.45,1.4,9484.27,6376970000.0,-17.09
1520693665,4.45,1.4,9484.27,6376970000.0,-17.09
1520693966,4.61,1.28,9491.81,6366680000.0,-17.03
1520694266,4.66,1.1,9492.89,6352310000.0,-17.01
1520694566,4.65,0.83,9488.15,6319950000.0,-17.06
1520694866,4.77,0.69,9497.2,6296750000.0,-16.98
1520695167,5.02,0.44,9512.59,6298810000.0,-16.84
1520695466,5.04,0.37,9508.65,6288440000.0,-16.87
1520695765,5.0,0.2,9505.11,6265890000.0,-16.91
1520696066,4.8,-0.19,9473.41,6240710000.0,-17.19
1520696366,4.65,-0.39,9454.87,6220270000.0,-17.35
1520696965,4.73,-0.35,9457.17,6219470000.0,-17.33
1520697266,4.8,-0.36,9454.51,6209880000.0,-17.36
1520697564,4.63,-0.55,9436.4,6193220000.0,-17.51
1520697564,4.63,-0.55,9436.4,6193220000.0,-17.51
1520697864,4.74,-0.52,9439.95,6186420000.0,-17.48
1520698166,4.7,-0.8,9422.67,6177180000.0,-17.63
1520698467,4.89,-0.79,9425.92,6158680000.0,-17.6
1520698767,4.96,-0.78,9423.0,6153530000.0,-17.63
1520699066,5.09,-0.63,9431.59,6122730000.0,-17.55
1520699366,5.25,-0.53,9436.42,6083610000.0,-17.52
1520699665,5.3,-0.49,9434.66,6050610000.0,-17.54
1520699966,5.45,-0.39,9436.11,6000460000.0,-17.52
1520700566,5.75,-0.06,9447.58,5967090000.0,-17.42
1520700566,5.75,-0.06,9447.58,5967090000.0,-17.42
1520700866,5.9,0.11,9456.57,5954690000.0,-17.34
1520701166,5.89,0.08,9451.67,5941500000.0,-17.39
1520701466,6.0,0.24,9458.58,5922430000.0,-17.33
1520701764,5.98,0.21,9453.22,5898860000.0,-17.38
1520702066,5.94,0.21,9450.17,5882300000.0,-17.42
1520702366,5.81,0.08,9436.26,5867670000.0,-17.54
1520702666,5.81,0.03,9432.67,5858730000.0,-17.58
1520702966,5.37,-0.43,9390.77,5845310000.0,-17.95
1520703266,5.11,-0.76,9363.35,5808980000.0,-18.2
1520703866,4.26,-1.71,9281.07,5819880000.0,-18.93
1520703866,4.26,-1.71,9281.07,5819880000.0,-18.93
1520704166,4.13,-1.97,9261.36,5826480000.0,-19.11
1520704466,4.25,-1.94,9264.83,5806780000.0,-19.09
1520704766,4.27,-2.02,9261.59,5806510000.0,-19.13
1520705066,3.83,-2.44,9219.81,5794670000.0,-19.5
1520705366,3.52,-2.71,9192.56,5774970000.0,-19.74
1520705667,3.22,-2.88,9165.06,5777070000.0,-20.0
1520705966,3.22,-2.79,9163.67,5789160000.0,-20.02
1520706565,2.64,-2.97,9114.55,5756850000.0,-20.45
1520706866,2.54,-2.61,9106.49,5782220000.0,-20.53
1520706866,2.54,-2.61,9106.49,5782220000.0,-20.53
1520707166,2.67,-2.21,9119.78,5784040000.0,-20.42
1520707465,3.12,-1.57,9161.65,5794130000.0,-20.05
1520707766,2.95,-1.4,9146.9,5807090000.0,-20.18
1520708066,3.01,-1.02,9152.36,5797350000.0,-20.13
1520708366,3.11,-0.92,9161.87,5804170000.0,-20.05
1520708666,2.92,-0.79,9145.15,5808040000.0,-20.19
1520708965,2.88,-0.75,9142.12,5800110000.0,-20.22
1520709265,2.56,-0.71,9114.29,5788340000.0,-20.46
1520709566,2.48,-0.54,9107.75,5750800000.0,-20.52
1520710164,2.56,-0.18,9117.94,5739570000.0,-20.43
1520710164,2.56,-0.18,9117.94,5739570000.0,-20.43
1520710466,2.49,-0.18,9119.73,5734110000.0,-20.41
1520710766,2.63,0.04,9137.73,5746110000.0,-20.26
1520711366,2.71,0.15,9155.58,5753460000.0,-20.09
1520711366,2.71,0.15,9155.58,5753460000.0,-20.09
1520711666,2.62,0.07,9153.8,5751540000.0,-20.11
1520711964,2.85,0.24,9174.01,5757560000.0,-19.93
1520712266,2.66,0.33,9168.5,5757880000.0,-19.97
1520712566,2.63,0.39,9169.94,5743460000.0,-19.96
1520712866,2.42,0.28,9155.01,5735460000.0,-20.08
1520713165,2.35,0.26,9147.44,5732190000.0,-20.15
1520713766,2.09,0.14,9137.49,5716630000.0,-20.23
1520713766,2.09,0.14,9137.49,5716630000.0,-20.23
1520714065,1.1,-0.84,9048.84,5718450000.0,-21.0
1520714366,0.37,-1.6,8989.8,5682620000.0,-21.51
1520714664,0.02,-2.03,8958.44,5681110000.0,-21.78
1520715265,-0.2,-2.24,8951.83,5682370000.0,-21.82
1520715265,-0.2,-2.24,8951.83,5682370000.0,-21.82
1520715565,-0.33,-2.29,8952.02,5664700000.0,-21.82
1520715866,-0.97,-2.8,8903.95,5648970000.0,-22.23
1520716166,-1.23,-2.94,8890.29,5633140000.0,-22.35
1520716465,-1.37,-3.0,8883.26,5640810000.0,-22.4
1520716765,-1.31,-2.62,8899.49,5633480000.0,-22.25
1520717366,-1.46,-1.83,8916.82,5624600000.0,-22.09
1520717665,-1.61,-1.79,8909.1,5629330000.0,-22.14
1520717665,-1.61,-1.79,8909.1,5629330000.0,-22.14
1520717966,-1.83,-1.33,8905.64,5621330000.0,-22.17
1520718266,-2.03,-1.06,8902.96,5614650000.0,-22.18
1520718566,-2.28,-0.72,8885.93,5600740000.0,-22.32
1520718866,-2.52,-0.74,8876.01,5586550000.0,-22.39
1520719166,-2.53,-0.38,8887.35,5589400000.0,-22.28
1520719466,-2.49,-0.24,8896.8,5583710000.0,-22.18
1520719765,-3.21,-0.74,8847.93,5568910000.0,-22.6
1520720065,-3.34,-0.69,8843.5,5557980000.0,-22.64
1520720366,-3.71,-0.81,8828.47,5570260000.0,-22.74
1520720965,-3.68,-0.54,8854.21,5575820000.0,-22.5
1520721266,-3.42,-0.19,8887.08,5595880000.0,-22.19
1520721266,-3.42,-0.19,8887.08,5595880000.0,-22.19
1520721566,-3.2,0.19,8916.4,5603540000.0,-21.92
1520721866,-3.22,0.24,8919.21,5584220000.0,-21.89
1520722165,-3.34,0.25,8916.29,5574330000.0,-21.91
1520722466,-3.49,0.31,8913.63,5553720000.0,-21.91
1520722766,-3.66,0.3,8904.06,5547600000.0,-21.98
1520723066,-3.75,0.39,8900.96,5538030000.0,-22.0
1520723366,-4.0,0.27,8883.13,5525150000.0,-22.14
1520723665,-4.22,0.12,8866.6,5507900000.0,-22.28
1520723965,-4.14,0.29,8881.19,5494540000.0,-22.14
1520724565,-4.25,0.21,8879.38,5451330000.0,-22.14
1520724867,-4.72,-0.42,8850.3,5437920000.0,-22.38
1520724867,-4.72,-0.42,8850.3,5437920000.0,-22.38
1520725166,-4.72,-0.57,8850.81,5425000000.0,-22.36
1520725466,-4.9,-0.67,8850.15,5424770000.0,-22.36
1520725766,-4.54,-0.27,8884.31,5428560000.0,-22.04
1520726066,-4.66,-0.29,8881.6,5412810000.0,-22.06
1520726366,-4.97,-0.39,8866.0,5386320000.0,-22.18
1520726666,-5.16,-0.44,8852.78,5359630000.0,-22.28
1520726966,-5.72,-0.99,8802.34,5342120000.0,-22.72
1520727266,-6.13,-1.26,8773.27,5312900000.0,-22.96
1520727566,-6.4,-1.41,8753.09,5306200000.0,-23.12
1520728165,-7.34,-2.19,8673.64,5261620000.0,-23.8
1520728464,-7.44,-2.23,8667.42,5261040000.0,-23.84
1520728766,-7.58,-2.37,8658.36,5277230000.0,-23.91
1520728766,-7.58,-2.37,8658.36,5277230000.0,-23.91
1520729066,-7.49,-2.19,8669.76,5273390000.0,-23.79
1520729365,-7.58,-2.24,8665.12,5266120000.0,-23.82
1520729665,-7.82,-2.49,8643.77,5247800000.0,-24.0
1520729966,-8.22,-2.68,8607.12,5236240000.0,-24.3
1520730266,-8.14,-2.45,8613.84,5262220000.0,-24.23
1520730565,-7.72,-1.9,8653.67,5301130000.0,-23.86
1520730866,-7.36,-1.0,8687.85,5306530000.0,-23.55
1520731166,-7.27,-0.6,8694.47,5314830000.0,-23.46
1520731466,-7.3,-0.32,8691.81,5309420000.0,-23.48
1520731766,-7.3,-0.08,8693.41,5304780000.0,-23.45
1520732065,-7.1,0.31,8711.72,5315290000.0,-23.26
1520732366,-7.06,0.53,8715.29,5302030000.0,-23.22
1520732666,-7.02,0.74,8715.85,5285950000.0,-23.19
1520732965,-7.11,0.67,8706.99,5278630000.0,-23.26
1520733266,-7.23,0.52,8689.12,5262480000.0,-23.4
1520733566,-7.25,0.4,8683.56,5260390000.0,-23.42
1520733866,-7.2,0.41,8685.61,5248840000.0,-23.4
1520734165,-7.21,0.41,8685.92,5247480000.0,-23.38
1520734466,-7.32,0.08,8670.16,5238850000.0,-23.5
1520734766,-7.22,-0.01,8677.45,5234630000.0,-23.42
1520735066,-7.22,-0.26,8676.33,5237670000.0,-23.41
1520735667,-6.33,0.58,8755.97,5283470000.0,-22.69
1520735966,-6.19,0.75,8768.49,5290050000.0,-22.57
1520735966,-6.19,0.75,8768.49,5290050000.0,-22.57
1520736266,-6.12,0.81,8772.58,5282630000.0,-22.52
1520736566,-6.13,0.81,8769.52,5276200000.0,-22.55
1520736866,-6.02,0.94,8779.26,5283830000.0,-22.45
1520737165,-5.76,1.24,8802.52,5297540000.0,-22.24
1520737466,-5.8,1.35,8798.81,5296310000.0,-22.27
1520737766,-5.92,1.22,8787.14,5292440000.0,-22.37
1520738065,-5.84,1.29,8792.13,5248000000.0,-22.32
1520738365,-5.88,1.16,8786.64,5233970000.0,-22.37
1520738666,-6.01,0.71,8773.14,5218340000.0,-22.48
1520738966,-6.39,0.16,8733.99,5190950000.0,-22.82
1520739266,-6.54,-0.18,8718.6,5188940000.0,-22.95
1520739565,-7.12,-0.9,8664.6,5181510000.0,-23.42
1520739866,-7.03,-1.07,8672.72,5174070000.0,-23.35
1520740166,-6.9,-1.07,8684.23,5198190000.0,-23.24
1520740466,-6.78,-1.0,8695.0,5204620000.0,-23.14
1520740766,-6.56,-0.82,8714.07,5210070000.0,-22.97
1520741065,-6.7,-0.99,8701.22,5204420000.0,-23.08
1520741366,-6.65,-0.91,8708.75,5192660000.0,-23.02
1520741666,-6.66,-0.81,8707.21,5191290000.0,-23.03
1520741965,-6.44,-0.57,8728.45,5205170000.0,-22.83
1520742265,-6.2,0.02,8752.78,5217250000.0,-22.61
1520742865,-6.09,0.68,8767.29,5217410000.0,-22.47
1520743166,-6.04,0.93,8776.04,5219260000.0,-22.39
1520743166,-6.04,0.93,8776.04,5219260000.0,-22.39
1520743466,-6.02,0.98,8782.96,5218630000.0,-22.32
1520743763,-6.26,0.81,8761.87,5207070000.0,-22.51
1520744065,-6.4,0.72,8758.66,5197750000.0,-22.52
1520744366,-6.54,0.69,8757.76,5200710000.0,-22.51
1520744664,-6.64,0.54,8748.41,5191600000.0,-22.6
1520744964,-6.75,0.43,8746.31,5189180000.0,-22.6
1520745264,-6.96,0.17,8733.73,5181110000.0,-22.7
1520745565,-7.0,0.04,8735.98,5170110000.0,-22.66
1520745866,-6.81,0.21,8762.03,5182480000.0,-22.41
1520746166,-6.55,0.45,8793.3,5205200000.0,-22.12
1520746766,-6.33,0.6,8821.48,5221030000.0,-21.85
1520747066,-6.46,0.54,8814.74,5211920000.0,-21.9
1520747366,-6.44,0.65,8821.05,5210180000.0,-21.84
1520747665,-6.26,0.89,8840.0,5224710000.0,-21.66
1520747665,-6.26,0.89,8840.0,5224710000.0,-21.66
1520747964,-6.0,1.29,8868.96,5242570000.0,-21.39
1520748265,-5.99,1.44,8873.1,5239890000.0,-21.34
1520748564,-5.88,1.58,8885.35,5215060000.0,-21.22
1520748865,-5.99,1.48,8876.88,5206950000.0,-21.28
1520749166,-6.09,1.19,8869.17,5188110000.0,-21.32
1520749465,-6.21,1.03,8859.29,5183140000.0,-21.41
1520749766,-6.25,0.77,8858.56,5179210000.0,-21.4
1520750065,-6.1,0.96,8875.09,5180830000.0,-21.25
1520750366,-6.02,0.84,8884.57,5184600000.0,-21.15
1520750665,-5.99,0.72,8889.14,5180570000.0,-21.1
1520750966,-6.01,0.55,8888.41,5167510000.0,-21.09
1520751264,-5.94,0.58,8897.65,5170000000.0,-21.0
1520751566,-6.07,0.38,8888.24,5168060000.0,-21.07
1520751866,-6.14,0.25,8884.12,5159520000.0,-21.11
1520752165,-6.43,-0.09,8859.75,5149010000.0,-21.32
1520752465,-6.73,-0.45,8832.68,5133550000.0,-21.55
1520752766,-6.74,-0.41,8833.92,5134060000.0,-21.53
1520753065,-6.67,-0.29,8841.84,5138150000.0,-21.45
1520753366,-6.53,-0.19,8855.71,5135000000.0,-21.32
1520753665,-6.67,-0.31,8844.7,5125600000.0,-21.41
1520754266,-6.79,-0.62,8827.83,5109320000.0,-21.53
1520754566,-6.89,-0.84,8813.72,5090960000.0,-21.65
1520754566,-6.89,-0.84,8813.72,5090960000.0,-21.65
1520754866,-7.09,-1.06,8790.31,5092970000.0,-21.86
1520755165,-7.1,-1.01,8787.59,5082610000.0,-21.87
1520755465,-6.9,-0.82,8802.12,5089820000.0,-21.73
1520755764,-6.77,-0.62,8810.88,5094160000.0,-21.65
1520756065,-6.69,-0.48,8814.33,5091320000.0,-21.61
1520756365,-6.42,-0.16,8836.46,5102590000.0,-21.4
1520756665,-6.25,0.03,8847.59,5108520000.0,-21.29
1520756966,-6.3,-0.03,8838.91,5099860000.0,-21.36
1520757266,-6.04,0.25,8859.2,5108470000.0,-21.16
1520757865,-5.97,0.36,8855.24,5110980000.0,-21.18
1520758166,-5.93,0.5,8855.33,5105050000.0,-21.18
1520758465,-5.91,0.5,8855.16,5105470000.0,-21.18
1520758765,-5.76,0.66,8865.02,5111500000.0,-21.08
1520758765,-5.76,0.66,8865.02,5111500000.0,-21.08
1520759066,-5.75,0.59,8860.01,5098450000.0,-21.12
1520759366,-5.76,0.47,8854.26,5086060000.0,-21.15
1520759665,-5.79,0.39,8850.97,5070880000.0,-21.18
1520759966,-5.74,0.22,8854.2,5056890000.0,-21.14
1520760266,-5.7,0.15,8855.82,5053310000.0,-21.12
1520760566,-5.75,0.01,8849.67,5045310000.0,-21.17
1520760866,-6.16,-0.48,8809.83,5036030000.0,-21.52
1520761165,-6.34,-0.7,8790.92,5021020000.0,-21.68
1520761465,-6.92,-1.35,8735.71,5010130000.0,-22.17
1520761764,-6.84,-1.32,8741.16,5005080000.0,-22.12
1520762066,-6.9,-1.38,8734.73,5020960000.0,-22.17
1520762665,-6.93,-1.46,8727.51,5008710000.0,-22.23
1520762965,-7.21,-1.77,8699.78,4993610000.0,-22.48
1520762965,-7.21,-1.77,8699.78,4993610000.0,-22.48
1520763266,-7.22,-1.76,8698.38,4987840000.0,-22.49
1520763565,-7.1,-1.66,8707.23,5001050000.0,-22.41
1520763865,-7.02,-1.4,8714.23,5001890000.0,-22.35
1520764165,-6.86,-1.05,8728.67,5015990000.0,-22.22
1520764465,-6.84,-0.85,8730.87,5017630000.0,-22.2
1520764766,-6.88,-0.7,8726.69,5010650000.0,-22.23
1520765065,-6.61,-0.22,8751.28,5017190000.0,-22.01
1520765365,-6.66,-0.07,8746.46,5025560000.0,-22.05
1520765666,-6.41,0.49,8771.06,5031640000.0,-21.83
1520765966,-6.43,0.55,8770.05,5048460000.0,-21.83
1520766265,-6.38,0.68,8775.36,5050930000.0,-21.78
1520766566,-6.38,0.68,8775.12,5044410000.0,-21.78
1520766864,-6.47,0.62,8767.25,5039050000.0,-21.85
1520767166,-6.58,0.48,8755.02,5036160000.0,-21.95
1520767466,-6.51,0.5,8761.14,5035100000.0,-21.89
1520767766,-6.56,0.39,8756.74,5031080000.0,-21.93
1520768065,-6.32,0.58,8779.64,5042840000.0,-21.72
1520768366,-6.13,0.64,8798.83,5069560000.0,-21.54
1520768966,-5.03,1.67,8903.11,5167000000.0,-20.61
1520769265,-4.39,2.38,8965.19,5227440000.0,-20.05
1520769565,-3.44,3.3,9054.1,5297400000.0,-19.26
1520769865,-2.69,4.09,9125.76,5387850000.0,-18.61
1520769865,-2.69,4.09,9125.76,5387850000.0,-18.61
1520770166,-2.31,4.48,9161.07,5443440000.0,-18.29
1520770466,-2.1,4.74,9181.23,5469600000.0,-18.11
1520770766,-1.78,5.07,9210.67,5506000000.0,-17.84
1520771066,-1.36,5.46,9249.64,5550440000.0,-17.49
1520771365,-1.39,5.29,9245.96,5601320000.0,-17.53
1520771666,-1.29,5.17,9253.49,5620610000.0,-17.47
1520771966,-1.36,4.73,9246.8,5615040000.0,-17.53
1520772265,-1.27,4.33,9254.91,5635090000.0,-17.46
1520772567,-1.43,3.31,9243.84,5640210000.0,-17.56
1520772866,-1.5,2.93,9240.89,5636220000.0,-17.6
1520773165,-1.43,2.66,9246.96,5654700000.0,-17.55
1520773466,-1.51,1.77,9246.27,5659320000.0,-17.57
1520773766,-1.38,1.06,9261.02,5666210000.0,-17.45
1520774065,-0.8,1.52,9315.1,5723430000.0,-16.98
1520774366,-0.53,1.39,9345.27,5771100000.0,-16.72
1520774666,-0.38,1.51,9360.86,5775140000.0,-16.59
1520774965,-0.49,1.24,9349.54,5769340000.0,-16.69
1520775265,-0.74,0.91,9327.58,5762300000.0,-16.91
1520775566,-0.65,1.0,9340.32,5781490000.0,-16.81
1520775866,-1.08,0.59,9302.41,5782450000.0,-17.16
1520776465,-1.27,0.46,9288.93,5782930000.0,-17.31
1520776766,-1.27,0.38,9294.5,5799610000.0,-17.27
1520777066,-1.45,0.09,9279.82,5800630000.0,-17.41
1520777366,-1.58,-0.2,9269.72,5785410000.0,-17.51
1520777366,-1.58,-0.2,9269.72,5785410000.0,-17.51
1520777666,-1.67,-0.52,9264.29,5757790000.0,-17.57
1520777965,-1.72,-0.57,9262.13,5754350000.0,-17.61
1520778266,-1.11,-0.04,9324.89,5789690000.0,-17.06
1520778566,-1.16,-0.16,9322.26,5804080000.0,-17.1
1520778866,-1.07,-0.01,9330.72,5787450000.0,-17.03
1520779165,-1.34,-0.17,9307.81,5778490000.0,-17.25
1520779765,-1.93,-0.57,9255.57,5747720000.0,-17.73
1520779765,-1.93,-0.57,9255.57,5747720000.0,-17.73
1520780066,-1.97,-0.45,9254.65,5748250000.0,-17.75
1520780366,-1.93,-0.26,9261.02,5760280000.0,-17.7
1520780666,-2.0,-0.21,9257.25,5757390000.0,-17.75
1520780965,-1.98,-0.17,9261.08,5753900000.0,-17.73
1520781265,-1.82,-0.05,9277.96,5771270000.0,-17.59
1520781564,-1.84,-0.09,9278.65,5774920000.0,-17.6
1520781865,-1.8,-0.14,9284.61,5758160000.0,-17.55
1520782166,-1.98,-0.3,9270.83,5753020000.0,-17.69
1520782466,-2.17,-0.51,9255.78,5747110000.0,-17.83
1520782766,-2.24,-0.48,9251.93,5734910000.0,-17.87
1520783065,-2.85,-1.03,9195.56,5735500000.0,-18.38
1520783365,-2.99,-1.06,9182.69,5733080000.0,-18.5
1520783966,-3.22,-1.16,9156.32,5733930000.0,-18.75
1520784266,-3.05,-1.04,9168.33,5748210000.0,-18.65
1520784266,-3.05,-1.04,9168.33,5748210000.0,-18.65
1520784566,-2.78,-0.86,9188.58,5774730000.0,-18.48
1520784866,-2.33,-0.49,9224.9,5794690000.0,-18.17
1520785166,-2.21,-0.42,9230.86,5811400000.0,-18.12
1520785465,-2.15,-0.39,9234.9,5809540000.0,-18.09
1520785765,-1.63,0.21,9278.37,5839970000.0,-17.72
1520786066,-1.39,0.52,9288.71,5867810000.0,-17.63
1520786366,-1.23,0.81,9295.71,5872740000.0,-17.58
1520786665,-1.2,0.82,9296.68,5887510000.0,-17.58
1520787266,-1.11,1.0,9279.71,5876690000.0,-17.75
1520787564,-1.16,1.03,9271.93,5876850000.0,-17.82
